rank,originalRank,releaseId,releaseName,classPath,qualifiedName,NSmells,SIZE_LOC,NOM,PUBLIC_METHODS,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,SMELL_DENSITY,isAbstract,isInterface,isEnum,isAnnotation,discardReasons
"2121","0","12356721","4.1.0","client/am/console/src/main/java/org/apache/syncope/client/console/authprofiles/AuthProfileWizardBuilder.java","org.apache.syncope.client.console.authprofiles.AuthProfileWizardBuilder","0","40","5","2","8.0","1","8","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|ABSTRACT_CLASS"
"2122","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/commons/status/AbstractStatusBeanProvider.java","org.apache.syncope.client.console.commons.status.AbstractStatusBeanProvider","0","36","6","4","6.0","1","7","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|ABSTRACT_CLASS"
"2123","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/AbstractResourceWizardBuilder.java","org.apache.syncope.client.console.wizards.resources.AbstractResourceWizardBuilder","0","45","6","4","7.5","1","6","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|ABSTRACT_CLASS"
"2124","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/any/AbstractGroupsModel.java","org.apache.syncope.client.ui.commons.wizards.any.AbstractGroupsModel","0","25","4","2","6.25","3","4","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|ABSTRACT_CLASS"
"2125","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractAnyTemplate.java","org.apache.syncope.core.persistence.jpa.entity.AbstractAnyTemplate","0","43","4","4","10.75","4","10","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|ABSTRACT_CLASS"
"2126","0","12356721","4.1.0","core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/AbstractAnyTemplate.java","org.apache.syncope.core.persistence.neo4j.entity.AbstractAnyTemplate","0","39","4","4","9.75","4","8","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|ABSTRACT_CLASS"
"2127","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/ModalPanelBuilder.java","org.apache.syncope.client.ui.commons.wizards.ModalPanelBuilder","0","13","6","6","2.1666666666666665","1","4","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2128","0","12356721","4.1.0","core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/AnyTemplate.java","org.apache.syncope.core.persistence.api.entity.AnyTemplate","0","8","4","4","2.0","1","1","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2129","0","12356721","4.1.0","core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/AnyTemplateRealm.java","org.apache.syncope.core.persistence.api.entity.AnyTemplateRealm","0","5","2","2","2.5","1","0","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2130","0","12356721","4.1.0","core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/MailTemplate.java","org.apache.syncope.core.persistence.api.entity.MailTemplate","0","7","4","4","1.75","1","0","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2131","0","12356721","4.1.0","core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/AnyTemplateLiveSyncTask.java","org.apache.syncope.core.persistence.api.entity.task.AnyTemplateLiveSyncTask","0","6","2","2","3.0","1","1","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2132","0","12356721","4.1.0","core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/AnyTemplatePullTask.java","org.apache.syncope.core.persistence.api.entity.task.AnyTemplatePullTask","0","6","2","2","3.0","1","1","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2133","0","12356721","4.1.0","core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/ReconFilterBuilder.java","org.apache.syncope.core.provisioning.api.pushpull.ReconFilterBuilder","0","13","2","2","6.5","1","4","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2134","0","12356721","4.1.0","ext/oidcc4ui/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/OIDCC4UIUserTemplate.java","org.apache.syncope.core.persistence.api.entity.OIDCC4UIUserTemplate","0","5","2","2","2.5","1","0","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2135","0","12356721","4.1.0","ext/saml2sp4ui/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/SAML2SP4UIUserTemplate.java","org.apache.syncope.core.persistence.api.entity.SAML2SP4UIUserTemplate","0","5","2","2","2.5","1","0","0.0","false","true","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|LIKELY_SIMPLE_ROLE|INTERFACE"
"2136","0","12356721","4.1.0","client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/SecurityConfig.java","org.apache.syncope.client.enduser.SecurityConfig","0","40","2","2","20.0","1","15","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2137","0","12356721","4.1.0","client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/batch/BatchClientFactoryBean.java","org.apache.syncope.client.lib.batch.BatchClientFactoryBean","0","49","4","2","12.25","4","12","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2138","0","12356721","4.1.0","client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/batch/BatchRequest.java","org.apache.syncope.client.lib.batch.BatchRequest","0","71","6","4","11.833333333333334","3","15","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2139","0","12356721","4.1.0","common/am/lib/src/main/java/org/apache/syncope/common/lib/policy/HttpRequestAccessPolicyConf.java","org.apache.syncope.common.lib.policy.HttpRequestAccessPolicyConf","0","18","4","4","4.5","1","0","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2140","0","12356721","4.1.0","common/am/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AuthProfileQuery.java","org.apache.syncope.common.rest.api.beans.AuthProfileQuery","0","28","4","3","7.0","1","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2141","0","12356721","4.1.0","common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/request/LinkedAccountUR.java","org.apache.syncope.common.lib.request.LinkedAccountUR","0","48","6","5","8.0","4","3","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2142","0","12356721","4.1.0","common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/ErrorTO.java","org.apache.syncope.common.lib.to.ErrorTO","0","26","5","5","5.2","1","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2143","0","12356721","4.1.0","common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/EntitlementsHolder.java","org.apache.syncope.common.lib.types.EntitlementsHolder","0","42","6","5","7.0","4","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2144","0","12356721","4.1.0","common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/ImplementationTypesHolder.java","org.apache.syncope.common.lib.types.ImplementationTypesHolder","0","25","4","3","6.25","2","3","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2145","0","12356721","4.1.0","common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/batch/BatchResponseItem.java","org.apache.syncope.common.rest.api.batch.BatchResponseItem","0","19","3","3","6.333333333333333","1","0","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
"2146","0","12356721","4.1.0","common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/CommandQuery.java","org.apache.syncope.common.rest.api.beans.CommandQuery","0","28","4","3","7.0","1","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|LIKELY_SIMPLE_ROLE"
